txn_id,amount,upi_gps_lat,upi_gps_long,telecom_cell_lat,telecom_cell_long,timestamp,target_atm_id,GEO_DISTANCE_KM,IMPLIED_SPEED_KMH,FRAUD_ALERT,THREAT_LEVEL
TXN100640,49118.54,18.525152,73.841227,19.371431,71.648425,2026-08-15 20:20:09,ATM-PN-0044,249.07,7472.17,True,CRITICAL
TXN100188,27019.04,18.534062,73.861228,18.534022,73.860993,2026-08-15 21:03:39,ATM-PN-0019,0.03,0.76,False,NORMAL
TXN100405,20058.11,18.523383,73.855236,18.513824,73.859399,2026-08-15 21:21:56,ATM-PN-0043,1.15,34.5,False,NORMAL
TXN100815,4696.52,18.531316,73.858704,18.541535,73.854719,2026-08-15 21:23:36,ATM-PN-0021,1.21,36.34,False,NORMAL
TXN100233,40629.78,18.528188,73.847467,18.529047,73.858484,2026-08-15 21:56:08,ATM-PN-0038,1.17,34.96,False,NORMAL
TXN100530,14978.53,18.524539,73.851816,18.52833,73.855036,2026-08-15 22:34:01,ATM-PN-0042,0.54,16.24,False,NORMAL
TXN100391,2511.39,18.533117,73.855207,18.540386,73.862348,2026-08-15 22:57:11,ATM-PN-0018,1.1,33.14,False,NORMAL
TXN100243,34585.3,18.526477,73.853956,18.530298,73.867002,2026-08-15 23:16:32,ATM-PN-0009,1.44,43.19,False,NORMAL
TXN100890,48435.02,18.510529,73.876093,18.517551,73.866099,2026-08-15 23:55:47,ATM-PN-0032,1.31,39.35,False,NORMAL
TXN100358,43769.95,18.502844,73.870877,18.9122,72.841172,2026-08-16 00:48:26,ATM-PN-0019,117.61,3528.41,True,CRITICAL
TXN100758,44274.9,18.5288,73.881897,18.539936,73.877648,2026-08-16 01:08:11,ATM-PN-0015,1.32,39.5,False,NORMAL
TXN100125,47296.55,18.5195,73.860085,18.521308,73.860713,2026-08-16 01:08:55,ATM-PN-0040,0.21,6.35,False,NORMAL
TXN100629,47025.6,18.523756,73.871791,18.516027,73.871,2026-08-16 02:08:51,ATM-PN-0032,0.86,25.9,False,NORMAL
TXN100927,36338.57,18.544443,73.869388,18.538642,73.859174,2026-08-16 02:17:45,ATM-PN-0003,1.26,37.66,False,NORMAL
TXN100801,17520.45,18.512134,73.879531,18.513517,73.883368,2026-08-16 02:23:19,ATM-PN-0015,0.43,12.98,False,NORMAL
TXN100450,25406.87,18.510299,73.864095,18.503917,73.861497,2026-08-16 05:00:11,ATM-PN-0022,0.76,22.82,False,NORMAL
TXN100651,37480.79,18.530966,73.86378,18.524123,73.867803,2026-08-16 06:46:31,ATM-PN-0021,0.87,26.13,False,NORMAL
TXN100720,24767.39,18.522255,73.847488,18.520824,73.845038,2026-08-16 09:13:56,ATM-PN-0017,0.3,9.1,False,NORMAL
TXN100548,22257.92,18.546517,73.859881,18.551317,73.872634,2026-08-16 10:12:36,ATM-PN-0020,1.45,43.39,False,NORMAL
TXN100619,10148.82,18.506652,73.861139,15.777311,72.066788,2026-08-16 11:20:02,ATM-PN-0022,358.4,10751.88,True,CRITICAL
TXN100307,2956.95,18.516477,73.844037,18.516774,73.848037,2026-08-16 12:02:38,ATM-PN-0037,0.42,12.69,False,NORMAL
TXN100433,30930.03,18.499408,73.859249,18.498121,73.859456,2026-08-16 12:34:03,ATM-PN-0003,0.14,4.34,False,NORMAL
TXN100367,8267.9,18.530936,73.846995,18.530478,73.846386,2026-08-16 13:25:48,ATM-PN-0031,0.08,2.46,False,NORMAL
TXN100102,22266.96,18.52043,73.853097,18.515652,73.856757,2026-08-16 14:20:46,ATM-PN-0025,0.66,19.7,False,NORMAL
TXN100138,38861.13,18.52499,73.859499,18.517099,73.864752,2026-08-16 15:06:01,ATM-PN-0031,1.04,31.13,False,NORMAL
TXN100355,15119.88,18.519723,73.86172,18.076493,72.309852,2026-08-16 15:47:36,ATM-PN-0003,171.09,5132.59,True,CRITICAL
TXN100344,38179.07,18.510384,73.845251,18.510375,73.845317,2026-08-16 16:21:18,ATM-PN-0011,0.01,0.21,False,NORMAL
TXN100042,10999.24,18.528414,73.855506,18.537754,73.861904,2026-08-16 16:25:08,ATM-PN-0041,1.24,37.15,False,NORMAL
TXN100857,42037.72,18.522747,73.872057,18.516592,73.877653,2026-08-16 16:27:30,ATM-PN-0045,0.9,27.11,False,NORMAL
TXN100836,31426.14,18.525225,73.843712,21.231016,75.637515,2026-08-16 16:33:54,ATM-PN-0040,354.54,10636.22,True,CRITICAL
TXN100097,1303.99,18.506045,73.863371,18.505741,73.877347,2026-08-16 16:50:15,ATM-PN-0005,1.47,44.22,False,NORMAL
TXN100174,19134.78,18.505366,73.839853,18.508695,73.844636,2026-08-16 17:02:36,ATM-PN-0049,0.63,18.77,False,NORMAL
TXN100326,41263.56,18.524051,73.87842,18.522622,73.888349,2026-08-16 17:12:39,ATM-PN-0033,1.06,31.77,False,NORMAL
TXN100264,37168.61,18.528366,73.856143,18.535187,73.862511,2026-08-16 17:12:50,ATM-PN-0001,1.01,30.39,False,NORMAL
TXN100436,41940.93,18.491108,73.865592,18.50021,73.859319,2026-08-16 17:31:14,ATM-PN-0037,1.21,36.27,False,NORMAL
TXN100311,37735.64,18.520018,73.873731,18.523378,73.875177,2026-08-16 17:41:36,ATM-PN-0043,0.4,12.11,False,NORMAL
TXN100865,2651.5,18.500287,73.869859,18.493629,73.869095,2026-08-16 17:42:51,ATM-PN-0047,0.74,22.34,False,NORMAL
TXN100406,15101.43,18.520822,73.855342,18.527122,73.846133,2026-08-16 19:04:52,ATM-PN-0041,1.2,35.92,False,NORMAL
TXN100130,14346.17,18.530114,73.874325,18.53073,73.867168,2026-08-16 19:06:13,ATM-PN-0040,0.76,22.73,False,NORMAL
TXN100069,47932.06,18.520668,73.859814,16.533817,76.702334,2026-08-16 19:16:54,ATM-PN-0042,373.68,11210.44,True,CRITICAL
TXN100944,8063.54,18.520434,73.848981,18.510143,73.841587,2026-08-16 19:22:23,ATM-PN-0047,1.38,41.54,False,NORMAL
TXN100987,42992.32,18.519344,73.849459,18.519648,73.848042,2026-08-16 19:30:31,ATM-PN-0025,0.15,4.6,False,NORMAL
TXN100087,26609.26,18.521185,73.855511,18.518379,73.858226,2026-08-16 20:10:14,ATM-PN-0011,0.42,12.7,False,NORMAL
TXN100701,30083.61,18.493825,73.862328,18.502321,73.854891,2026-08-16 20:56:00,ATM-PN-0049,1.23,36.83,False,NORMAL
TXN100897,4368.87,18.524536,73.868407,18.518045,73.866341,2026-08-16 22:13:59,ATM-PN-0018,0.75,22.62,False,NORMAL
TXN100078,19634.93,18.534882,73.868119,16.721688,73.13912,2026-08-16 22:44:31,ATM-PN-0017,215.91,6477.33,True,CRITICAL
TXN100694,23321.68,18.519313,73.84629,18.524086,73.852876,2026-08-16 22:53:55,ATM-PN-0045,0.87,26.22,False,NORMAL
TXN100756,38276.55,18.526358,73.860963,18.532715,73.848879,2026-08-16 23:52:13,ATM-PN-0039,1.46,43.71,False,NORMAL
TXN100559,2927.05,18.524159,73.850476,18.527698,73.848436,2026-08-17 00:48:03,ATM-PN-0027,0.45,13.45,False,NORMAL
TXN100879,10462.43,18.499513,73.848611,18.491137,73.837858,2026-08-17 01:25:11,ATM-PN-0005,1.47,44.02,False,NORMAL
TXN100349,9827.09,18.522426,73.858366,18.514706,73.868303,2026-08-17 01:32:19,ATM-PN-0026,1.35,40.63,False,NORMAL
TXN100597,45103.25,18.511007,73.842028,21.827564,75.288441,2026-08-17 02:13:21,ATM-PN-0004,398.48,11954.37,True,CRITICAL
TXN100969,41701.53,18.531874,73.833671,18.537621,73.837363,2026-08-17 02:47:35,ATM-PN-0036,0.75,22.45,False,NORMAL
TXN100784,21988.24,18.508676,73.847443,18.500404,73.839862,2026-08-17 03:49:33,ATM-PN-0028,1.22,36.56,False,NORMAL
TXN100554,43506.52,18.514045,73.842456,18.51928,73.850063,2026-08-17 04:09:33,ATM-PN-0012,0.99,29.73,False,NORMAL
TXN100002,29954.68,18.525502,73.863827,18.525715,73.863007,2026-08-17 04:39:44,ATM-PN-0037,0.09,2.69,False,NORMAL
TXN100983,17201.8,18.534385,73.850505,18.521595,73.846314,2026-08-17 06:04:53,ATM-PN-0044,1.49,44.68,False,NORMAL
TXN100724,19873.55,18.508257,73.840235,18.496722,73.839724,2026-08-17 06:06:22,ATM-PN-0032,1.28,38.51,False,NORMAL
TXN100769,2686.03,18.533626,73.874573,19.534394,74.827067,2026-08-17 06:22:31,ATM-PN-0009,149.69,4490.73,True,CRITICAL
TXN100362,5633.8,18.532184,73.877337,18.539595,73.865734,2026-08-17 06:35:08,ATM-PN-0038,1.47,44.25,False,NORMAL
TXN100550,34957.65,18.503928,73.86825,18.513659,73.864025,2026-08-17 07:19:16,ATM-PN-0009,1.17,35.1,False,NORMAL
TXN100031,22320.75,18.534437,73.837327,18.531277,73.845915,2026-08-17 07:58:24,ATM-PN-0038,0.97,29.14,False,NORMAL
TXN100062,14520.7,18.508211,73.859036,18.50682,73.859728,2026-08-17 08:05:33,ATM-PN-0044,0.17,5.13,False,NORMAL
TXN100904,33112.98,18.51823,73.865158,18.508259,73.865171,2026-08-17 08:18:21,ATM-PN-0023,1.11,33.26,False,NORMAL
TXN100026,47289.16,18.533926,73.84972,18.540531,73.853208,2026-08-17 08:20:44,ATM-PN-0038,0.82,24.64,False,NORMAL
TXN100627,13320.31,18.514633,73.85323,18.513293,73.853773,2026-08-17 08:25:20,ATM-PN-0003,0.16,4.79,False,NORMAL
TXN100208,24804.86,18.526792,73.860176,18.525457,73.856269,2026-08-17 08:40:46,ATM-PN-0037,0.44,13.14,False,NORMAL
TXN100241,29107.72,18.514857,73.861355,18.508993,73.871411,2026-08-17 08:45:31,ATM-PN-0037,1.24,37.34,False,NORMAL
TXN100423,27445.33,18.520143,73.843504,18.519201,73.855361,2026-08-17 08:49:33,ATM-PN-0012,1.25,37.64,False,NORMAL
TXN100705,29586.35,18.520103,73.857925,18.518761,73.856872,2026-08-17 09:12:17,ATM-PN-0013,0.19,5.58,False,NORMAL
TXN100425,25340.93,18.504202,73.869128,18.499034,73.864944,2026-08-17 09:26:03,ATM-PN-0009,0.72,21.73,False,NORMAL
TXN100722,43087.85,18.513027,73.867644,18.51261,73.867481,2026-08-17 10:03:20,ATM-PN-0020,0.05,1.48,False,NORMAL
TXN100350,6596.52,18.522625,73.866319,18.522329,73.86631,2026-08-17 12:29:59,ATM-PN-0046,0.03,0.99,False,NORMAL
TXN100853,35533.83,18.532283,73.840249,18.540796,73.839094,2026-08-17 13:37:14,ATM-PN-0018,0.95,28.63,False,NORMAL
TXN100989,12627.55,18.514454,73.857675,18.514109,73.855589,2026-08-17 13:45:40,ATM-PN-0008,0.22,6.7,False,NORMAL
TXN100773,49446.52,18.5169,73.856981,16.219773,74.789476,2026-08-17 13:56:50,ATM-PN-0036,273.93,8217.79,True,CRITICAL
TXN100497,28551.74,18.521035,73.856022,18.513715,73.856503,2026-08-17 14:51:54,ATM-PN-0035,0.82,24.47,False,NORMAL
TXN100794,10856.86,18.524771,73.857116,18.533068,73.846404,2026-08-17 15:30:33,ATM-PN-0042,1.46,43.75,False,NORMAL
TXN100332,29432.11,18.497511,73.864847,18.492493,73.859647,2026-08-17 16:15:51,ATM-PN-0001,0.78,23.47,False,NORMAL
TXN100266,36154.25,18.527376,73.852004,18.523616,73.854307,2026-08-17 16:34:09,ATM-PN-0018,0.48,14.5,False,NORMAL
TXN100557,30205.05,18.516972,73.882637,18.521839,73.885434,2026-08-17 17:07:38,ATM-PN-0016,0.62,18.49,False,NORMAL
TXN100483,34849.27,18.520036,73.859083,18.511847,73.85164,2026-08-17 18:30:31,ATM-PN-0018,1.2,36.06,False,NORMAL
TXN100947,20734.99,18.542023,73.851992,18.53466,73.847178,2026-08-17 19:48:29,ATM-PN-0003,0.96,28.9,False,NORMAL
TXN100852,21882.14,18.514678,73.862838,18.513294,73.870633,2026-08-17 19:53:47,ATM-PN-0040,0.84,25.09,False,NORMAL
TXN100920,12904.98,18.500163,73.863196,19.971608,74.238542,2026-08-17 20:01:41,ATM-PN-0046,168.3,5048.87,True,CRITICAL
TXN100873,23478.35,18.508069,73.858037,18.499995,73.860603,2026-08-17 20:29:08,ATM-PN-0028,0.94,28.13,False,NORMAL
TXN100057,33911.35,18.517938,73.863027,18.510455,73.855455,2026-08-17 21:23:29,ATM-PN-0036,1.15,34.59,False,NORMAL
TXN100849,23500.28,18.503092,73.849367,18.509196,73.849407,2026-08-17 23:34:18,ATM-PN-0040,0.68,20.36,False,NORMAL
TXN100967,47103.14,18.515934,73.850589,18.5203,73.848735,2026-08-18 00:16:24,ATM-PN-0031,0.52,15.7,False,NORMAL
TXN100788,13115.58,18.517357,73.857334,18.517193,73.865433,2026-08-18 00:35:37,ATM-PN-0006,0.85,25.62,False,NORMAL
TXN100050,22958.91,18.51317,73.855522,18.499976,73.852818,2026-08-18 01:48:26,ATM-PN-0039,1.49,44.84,False,NORMAL
TXN100133,49535.48,18.508516,73.852957,18.512845,73.860406,2026-08-18 02:10:56,ATM-PN-0048,0.92,27.64,False,NORMAL
TXN100740,2331.68,18.519606,73.848889,18.51605,73.843932,2026-08-18 03:02:21,ATM-PN-0011,0.66,19.66,False,NORMAL
TXN100469,25767.0,18.516036,73.842745,18.514287,73.846358,2026-08-18 04:41:35,ATM-PN-0050,0.43,12.83,False,NORMAL
TXN100776,44424.7,18.510889,73.852086,18.506287,73.842272,2026-08-18 05:22:55,ATM-PN-0002,1.15,34.63,False,NORMAL
TXN100272,7547.49,18.514953,73.869629,22.388323,73.158285,2026-08-18 05:55:10,ATM-PN-0018,437.03,13110.78,True,CRITICAL
TXN100826,5708.73,18.530857,73.84345,18.530457,73.838084,2026-08-18 06:40:17,ATM-PN-0034,0.57,17.02,False,NORMAL
TXN100143,47753.14,18.521292,73.866512,18.526809,73.853813,2026-08-18 07:56:36,ATM-PN-0010,1.47,44.18,False,NORMAL
TXN100990,34743.85,18.519854,73.855349,18.513602,73.861912,2026-08-18 08:04:21,ATM-PN-0043,0.98,29.43,False,NORMAL
TXN100588,30419.79,18.516519,73.857638,18.516779,73.85522,2026-08-18 08:08:20,ATM-PN-0009,0.26,7.7,False,NORMAL
TXN100341,23874.87,18.529334,73.865232,18.52364,73.859546,2026-08-18 09:01:53,ATM-PN-0013,0.87,26.16,False,NORMAL
TXN100314,49146.36,18.526602,73.84762,16.247087,72.688806,2026-08-18 09:45:06,ATM-PN-0010,281.72,8451.58,True,CRITICAL
TXN100463,9404.52,18.519321,73.875268,17.853958,77.600797,2026-08-18 10:07:50,ATM-PN-0009,400.45,12013.51,True,CRITICAL
TXN100478,28417.23,18.510627,73.82958,18.505022,73.822803,2026-08-18 10:51:43,ATM-PN-0034,0.95,28.45,False,NORMAL
TXN100671,15011.89,18.521127,73.845931,18.516224,73.840609,2026-08-18 11:35:57,ATM-PN-0044,0.78,23.47,False,NORMAL
TXN100780,30313.43,18.528586,73.830807,18.518973,73.827712,2026-08-18 12:23:50,ATM-PN-0006,1.12,33.53,False,NORMAL
TXN100336,20527.65,18.525679,73.86372,18.52901,73.861394,2026-08-18 12:41:16,ATM-PN-0048,0.44,13.33,False,NORMAL
TXN100813,37783.71,18.514389,73.865016,18.514632,73.873982,2026-08-18 14:13:26,ATM-PN-0034,0.95,28.37,False,NORMAL
TXN100482,32476.54,18.518643,73.874403,18.517905,73.870928,2026-08-18 14:16:11,ATM-PN-0025,0.38,11.26,False,NORMAL
TXN100877,7708.42,18.500978,73.860153,18.493353,73.858027,2026-08-18 14:31:18,ATM-PN-0031,0.88,26.31,False,NORMAL
TXN100416,4232.3,18.53479,73.88066,18.545412,73.886498,2026-08-18 15:48:11,ATM-PN-0002,1.33,39.96,False,NORMAL
TXN100829,24732.28,18.515499,73.870104,18.520897,73.867471,2026-08-18 16:01:25,ATM-PN-0027,0.66,19.84,False,NORMAL
TXN100744,12964.5,18.540753,73.843776,18.552418,73.838132,2026-08-18 16:59:09,ATM-PN-0006,1.43,42.81,False,NORMAL
TXN100757,34529.61,18.522456,73.838262,18.521789,73.848716,2026-08-18 17:28:18,ATM-PN-0021,1.1,33.14,False,NORMAL
TXN100159,26644.57,18.51701,73.829572,18.506506,73.827782,2026-08-18 18:30:35,ATM-PN-0024,1.18,35.49,False,NORMAL
TXN100870,4733.97,18.525002,73.824294,18.517569,73.820052,2026-08-18 18:37:25,ATM-PN-0004,0.94,28.19,False,NORMAL
TXN100386,22903.43,18.526075,73.865429,18.52146,73.871412,2026-08-18 19:22:37,ATM-PN-0040,0.81,24.4,False,NORMAL
TXN100465,49780.31,18.524674,73.85431,18.522288,73.854316,2026-08-18 20:34:21,ATM-PN-0041,0.27,7.96,False,NORMAL
TXN100502,9985.02,18.541201,73.869831,18.541532,73.870109,2026-08-18 21:53:41,ATM-PN-0003,0.05,1.41,False,NORMAL
TXN100955,8835.74,18.517756,73.877752,18.527194,73.878154,2026-08-18 22:16:48,ATM-PN-0032,1.05,31.51,False,NORMAL
TXN100658,2689.1,18.533101,73.849273,18.522547,73.855597,2026-08-18 22:36:59,ATM-PN-0031,1.35,40.49,False,NORMAL
TXN100181,16351.55,18.52897,73.84563,18.529683,73.835361,2026-08-18 23:24:20,ATM-PN-0014,1.09,32.57,False,NORMAL
TXN100662,35343.15,18.53099,73.872942,18.522758,73.864059,2026-08-18 23:41:11,ATM-PN-0001,1.31,39.29,False,NORMAL
TXN100278,7842.03,18.50805,73.87435,18.509854,73.871947,2026-08-19 01:36:21,ATM-PN-0046,0.32,9.7,False,NORMAL
TXN100442,39411.02,18.527507,73.857734,18.526154,73.857659,2026-08-19 01:41:26,ATM-PN-0036,0.15,4.52,False,NORMAL
TXN100461,29259.91,18.510423,73.826269,18.739438,74.785694,2026-08-19 01:58:05,ATM-PN-0021,104.25,3127.62,True,CRITICAL
TXN100309,15763.49,18.525327,73.859184,19.169491,72.842702,2026-08-19 02:16:50,ATM-PN-0026,128.73,3862.02,True,CRITICAL
TXN100926,17187.27,18.504493,73.876693,18.510179,73.876289,2026-08-19 02:40:08,ATM-PN-0013,0.63,19.01,False,NORMAL
TXN100091,32673.05,18.530093,73.857096,18.536778,73.845859,2026-08-19 02:51:22,ATM-PN-0010,1.4,41.96,False,NORMAL
TXN100085,48494.64,18.540478,73.848333,18.539543,73.843235,2026-08-19 03:45:33,ATM-PN-0040,0.55,16.42,False,NORMAL
TXN100762,21849.78,18.524833,73.862463,18.517391,73.869644,2026-08-19 03:52:12,ATM-PN-0014,1.12,33.65,False,NORMAL
TXN100316,16327.6,18.520337,73.852938,18.518684,73.851753,2026-08-19 04:36:11,ATM-PN-0047,0.22,6.67,False,NORMAL
TXN100306,48732.72,18.508755,73.84891,18.508402,73.849576,2026-08-19 04:49:39,ATM-PN-0027,0.08,2.41,False,NORMAL
TXN100538,8323.37,18.499182,73.859162,18.491039,73.855457,2026-08-19 05:54:32,ATM-PN-0005,0.99,29.58,False,NORMAL
TXN100561,41103.1,18.50751,73.872803,18.510999,73.870041,2026-08-19 08:43:07,ATM-PN-0049,0.49,14.55,False,NORMAL
TXN100914,44109.21,18.534573,73.836835,18.532222,73.847047,2026-08-19 10:17:23,ATM-PN-0030,1.11,33.24,False,NORMAL
TXN100488,10013.52,18.542235,73.848981,18.541288,73.849171,2026-08-19 11:40:39,ATM-PN-0017,0.11,3.22,False,NORMAL
TXN100702,34865.09,18.532616,73.87822,18.533722,73.879443,2026-08-19 11:44:31,ATM-PN-0045,0.18,5.35,False,NORMAL
TXN100888,19220.68,18.543321,73.866068,18.54717,73.876646,2026-08-19 11:45:42,ATM-PN-0024,1.19,35.83,False,NORMAL
TXN100928,27314.28,18.526434,73.862937,18.527115,73.865541,2026-08-19 12:52:16,ATM-PN-0028,0.28,8.54,False,NORMAL
TXN100154,16518.28,18.497772,73.85372,18.499356,73.855755,2026-08-19 13:53:57,ATM-PN-0016,0.28,8.33,False,NORMAL
TXN100081,26556.47,18.531547,73.830291,18.527606,73.820616,2026-08-19 14:02:48,ATM-PN-0042,1.11,33.31,False,NORMAL
TXN100715,42279.46,18.535037,73.84469,18.535864,73.84739,2026-08-19 14:53:56,ATM-PN-0026,0.3,8.97,False,NORMAL
TXN100467,13358.57,18.522565,73.859198,18.522521,73.857827,2026-08-19 16:15:38,ATM-PN-0024,0.14,4.34,False,NORMAL
TXN100624,45217.88,18.537109,73.848671,18.53376,73.850416,2026-08-19 17:01:58,ATM-PN-0050,0.42,12.46,False,NORMAL
TXN100621,5051.09,18.517342,73.859726,18.519922,73.860134,2026-08-19 17:37:24,ATM-PN-0039,0.29,8.7,False,NORMAL
TXN100422,2475.28,18.497005,73.859425,18.50613,73.850564,2026-08-19 18:40:58,ATM-PN-0042,1.38,41.38,False,NORMAL
TXN100917,35053.18,18.523141,73.849861,18.526552,73.847773,2026-08-19 20:28:44,ATM-PN-0047,0.44,13.16,False,NORMAL
TXN100460,38907.25,18.516103,73.865469,18.519104,73.861664,2026-08-19 20:56:27,ATM-PN-0030,0.52,15.65,False,NORMAL
TXN100204,3631.72,18.530088,73.873736,18.526023,73.873921,2026-08-19 21:12:25,ATM-PN-0028,0.45,13.57,False,NORMAL
TXN100753,41101.94,18.497416,73.858246,18.504346,73.851098,2026-08-19 21:37:47,ATM-PN-0011,1.08,32.34,False,NORMAL
TXN100573,9775.26,18.505024,73.87624,18.503258,73.874782,2026-08-19 21:44:05,ATM-PN-0008,0.25,7.48,False,NORMAL
TXN100430,24342.59,18.530701,73.846801,18.522636,73.848345,2026-08-19 22:02:51,ATM-PN-0015,0.91,27.34,False,NORMAL
TXN100403,19780.34,18.535722,73.845445,18.533507,73.850715,2026-08-19 23:15:14,ATM-PN-0008,0.61,18.23,False,NORMAL
TXN100999,7422.82,18.533867,73.853656,18.529993,73.852767,2026-08-19 23:33:02,ATM-PN-0032,0.44,13.23,False,NORMAL
TXN100913,12718.59,18.515692,73.872333,18.506881,73.865139,2026-08-20 00:33:44,ATM-PN-0022,1.24,37.17,False,NORMAL
TXN100365,47810.19,18.520437,73.851458,18.522028,73.861636,2026-08-20 00:51:05,ATM-PN-0022,1.09,32.63,False,NORMAL
TXN100499,36816.06,18.520853,73.846555,18.510375,73.846141,2026-08-20 02:45:09,ATM-PN-0002,1.17,34.98,False,NORMAL
TXN100560,28327.77,18.53324,73.878452,18.524741,73.874076,2026-08-20 03:31:14,ATM-PN-0030,1.05,31.55,False,NORMAL
TXN100602,22992.52,18.531592,73.831018,15.79065,71.00312,2026-08-20 03:50:57,ATM-PN-0028,427.94,12838.32,True,CRITICAL
TXN100712,49255.64,18.522681,73.838237,18.520132,73.840008,2026-08-20 04:09:37,ATM-PN-0028,0.34,10.18,False,NORMAL
TXN100034,33978.02,18.532017,73.835345,18.533573,73.845968,2026-08-20 04:23:27,ATM-PN-0044,1.13,34.0,False,NORMAL
TXN100625,49799.95,18.518241,73.885937,18.517596,73.886509,2026-08-20 05:26:47,ATM-PN-0017,0.09,2.81,False,NORMAL
TXN100191,42981.85,18.534822,73.853748,16.502316,70.752669,2026-08-20 06:07:41,ATM-PN-0049,398.99,11969.63,True,CRITICAL
TXN100231,36089.52,18.515915,73.859292,18.526654,73.862322,2026-08-20 07:32:46,ATM-PN-0035,1.24,37.08,False,NORMAL
TXN100985,42565.58,18.502241,73.870563,19.428473,71.161462,2026-08-20 08:12:48,ATM-PN-0046,302.92,9087.75,True,CRITICAL
TXN100131,46977.95,18.526995,73.875599,18.521291,73.885199,2026-08-20 08:33:47,ATM-PN-0049,1.19,35.83,False,NORMAL
TXN100030,37901.08,18.52441,73.886114,18.5244,73.888824,2026-08-20 08:39:02,ATM-PN-0050,0.29,8.57,False,NORMAL
TXN100721,44066.22,18.530592,73.842875,18.540898,73.84224,2026-08-20 08:45:12,ATM-PN-0008,1.15,34.44,False,NORMAL
TXN100798,2332.35,18.506398,73.860685,18.516278,73.860622,2026-08-20 09:10:52,ATM-PN-0026,1.1,32.96,False,NORMAL
TXN100682,3224.16,18.517041,73.868159,18.522079,73.871648,2026-08-20 09:47:35,ATM-PN-0042,0.67,20.11,False,NORMAL
TXN100353,13863.87,18.51721,73.858274,18.512538,73.850234,2026-08-20 11:42:52,ATM-PN-0039,0.99,29.83,False,NORMAL
TXN100750,45534.56,18.524876,73.846278,18.516017,73.85416,2026-08-20 12:44:11,ATM-PN-0026,1.29,38.66,False,NORMAL
TXN100040,34668.89,18.501326,73.830572,17.783877,77.832033,2026-08-20 12:58:02,ATM-PN-0014,430.27,12908.12,True,CRITICAL
TXN100998,47288.81,18.518354,73.86021,18.51184,73.863817,2026-08-20 14:19:42,ATM-PN-0001,0.82,24.54,False,NORMAL
TXN100441,36921.23,18.510187,73.855391,18.508903,73.850674,2026-08-20 14:59:04,ATM-PN-0043,0.52,15.52,False,NORMAL
TXN100676,33484.62,18.516998,73.83066,17.27056,70.328073,2026-08-20 16:45:06,ATM-PN-0010,395.68,11870.51,True,CRITICAL
TXN100911,43587.23,18.512227,73.86304,18.515524,73.875439,2026-08-20 17:38:02,ATM-PN-0020,1.36,40.73,False,NORMAL
TXN100328,14610.93,18.512257,73.869292,18.508464,73.859397,2026-08-20 18:51:17,ATM-PN-0025,1.13,33.76,False,NORMAL
TXN100415,30528.07,18.496213,73.865691,18.499565,73.872713,2026-08-20 19:36:41,ATM-PN-0018,0.83,24.87,False,NORMAL
TXN100635,40683.02,18.511032,73.855169,18.517622,73.853613,2026-08-20 19:57:48,ATM-PN-0002,0.75,22.53,False,NORMAL
TXN100426,30300.0,18.520999,73.873937,18.522115,73.875726,2026-08-20 21:20:41,ATM-PN-0008,0.23,6.77,False,NORMAL
TXN100587,16575.67,18.517273,73.861399,18.520135,73.857787,2026-08-20 22:03:31,ATM-PN-0032,0.5,14.89,False,NORMAL
TXN100754,22936.46,18.498998,73.853907,18.498155,73.84235,2026-08-20 22:07:08,ATM-PN-0002,1.22,36.67,False,NORMAL
TXN100393,39600.46,18.494893,73.836356,18.491293,73.847755,2026-08-21 00:17:43,ATM-PN-0036,1.27,38.01,False,NORMAL
TXN100223,16013.5,18.523137,73.865604,20.911619,73.317755,2026-08-21 01:00:59,ATM-PN-0025,271.71,8151.21,True,CRITICAL
TXN100719,31350.01,18.532396,73.858036,18.530958,73.862442,2026-08-21 01:37:51,ATM-PN-0049,0.49,14.74,False,NORMAL
TXN100067,4862.43,18.514824,73.852084,21.600825,72.056801,2026-08-21 02:09:01,ATM-PN-0007,391.03,11730.79,True,CRITICAL
TXN100389,11664.65,18.521585,73.853752,18.510693,73.858046,2026-08-21 05:06:28,ATM-PN-0041,1.29,38.79,False,NORMAL
TXN100039,37242.32,18.516628,73.851446,18.505459,73.858006,2026-08-21 06:28:16,ATM-PN-0010,1.42,42.65,False,NORMAL
TXN100778,787.37,18.515768,73.856464,15.268613,71.554178,2026-08-21 08:41:12,ATM-PN-0003,436.29,13088.83,True,CRITICAL
TXN100051,43341.87,18.522929,73.843987,18.51168,73.840022,2026-08-21 09:33:55,ATM-PN-0028,1.32,39.57,False,NORMAL
TXN100939,3698.54,18.515851,73.875134,17.501489,72.739096,2026-08-21 09:44:00,ATM-PN-0032,164.78,4943.5,True,CRITICAL
TXN100107,3828.05,18.536957,73.850191,18.547264,73.852606,2026-08-21 09:59:11,ATM-PN-0050,1.17,35.22,False,NORMAL
TXN100688,827.63,18.496783,73.850941,18.491111,73.856864,2026-08-21 10:12:34,ATM-PN-0041,0.89,26.63,False,NORMAL
TXN100158,27107.13,18.515629,73.855237,18.508331,73.856664,2026-08-21 11:07:59,ATM-PN-0043,0.83,24.76,False,NORMAL
TXN100457,24886.91,18.51155,73.880503,18.51257,73.880196,2026-08-21 12:34:43,ATM-PN-0001,0.12,3.54,False,NORMAL
